,full_date,day_of_week,day,month,year,hour,minute,product,machine,selling_price,cost_price,profit,inventory
5331,2019-12-03 05:22:03+00:00,Tuesday,3,12,2019,5,22,coffee,C,1.0,0.3,0.7,22
5332,2019-12-03 05:23:52+00:00,Tuesday,3,12,2019,5,23,coffee,C,1.0,0.3,0.7,21
5334,2019-12-03 05:37:48+00:00,Tuesday,3,12,2019,5,37,coffee,C,1.0,0.3,0.7,20
5340,2019-12-03 06:30:33+00:00,Tuesday,3,12,2019,6,30,coffee,C,1.0,0.3,0.7,19
5349,2019-12-03 06:59:31+00:00,Tuesday,3,12,2019,6,59,coffee,C,1.0,0.3,0.7,18
5364,2019-12-03 07:59:36+00:00,Tuesday,3,12,2019,7,59,coffee,C,1.0,0.3,0.7,17
5372,2019-12-03 08:18:47+00:00,Tuesday,3,12,2019,8,18,coffee,C,1.0,0.3,0.7,16
5376,2019-12-03 08:38:23+00:00,Tuesday,3,12,2019,8,38,coffee,C,1.0,0.3,0.7,15
5381,2019-12-03 08:52:21+00:00,Tuesday,3,12,2019,8,52,coffee,C,1.0,0.3,0.7,14
5388,2019-12-03 09:15:31+00:00,Tuesday,3,12,2019,9,15,coffee,C,1.0,0.3,0.7,13
5398,2019-12-03 09:57:57+00:00,Tuesday,3,12,2019,9,57,coffee,C,1.0,0.3,0.7,12
5408,2019-12-03 10:43:42+00:00,Tuesday,3,12,2019,10,43,coffee,C,1.0,0.3,0.7,11
5412,2019-12-03 10:55:10+00:00,Tuesday,3,12,2019,10,55,coffee,C,1.0,0.3,0.7,10
5413,2019-12-03 10:56:19+00:00,Tuesday,3,12,2019,10,56,coffee,C,1.0,0.3,0.7,9
5414,2019-12-03 10:57:01+00:00,Tuesday,3,12,2019,10,57,coffee,C,1.0,0.3,0.7,8
5425,2019-12-03 11:49:46+00:00,Tuesday,3,12,2019,11,49,coffee,C,1.0,0.3,0.7,7
5434,2019-12-03 12:11:32+00:00,Tuesday,3,12,2019,12,11,coffee,C,1.0,0.3,0.7,6
5438,2019-12-03 12:17:02+00:00,Tuesday,3,12,2019,12,17,coffee,C,1.0,0.3,0.7,5
5445,2019-12-03 12:50:21+00:00,Tuesday,3,12,2019,12,50,coffee,C,1.0,0.3,0.7,4
5460,2019-12-03 14:00:53+00:00,Tuesday,3,12,2019,14,0,coffee,C,1.0,0.3,0.7,3
5464,2019-12-03 14:11:57+00:00,Tuesday,3,12,2019,14,11,coffee,C,1.0,0.3,0.7,2
5475,2019-12-03 15:59:48+00:00,Tuesday,3,12,2019,15,59,coffee,C,1.0,0.3,0.7,1
5484,2019-12-03 17:53:32+00:00,Tuesday,3,12,2019,17,53,coffee,C,1.0,0.3,0.7,0
5537,2019-12-05 14:01:29+00:00,Thursday,5,12,2019,14,1,refill,C,0.0,130.0,-130.0,"{'coffee': 0, 'soda': 0, 'nrj': 0}"
5538,2019-12-05 14:03:06+00:00,Thursday,5,12,2019,14,3,soda,C,1.6,0.6,1.0,119
5540,2019-12-05 14:04:29+00:00,Thursday,5,12,2019,14,4,coffee,C,1.0,0.3,0.7,279
5541,2019-12-05 14:04:38+00:00,Thursday,5,12,2019,14,4,coffee,C,1.0,0.3,0.7,278
5543,2019-12-05 14:05:55+00:00,Thursday,5,12,2019,14,5,coffee,C,1.0,0.3,0.7,277
5544,2019-12-05 14:07:12+00:00,Thursday,5,12,2019,14,7,soda,C,1.6,0.6,1.0,118
5545,2019-12-05 14:07:22+00:00,Thursday,5,12,2019,14,7,coffee,C,1.0,0.3,0.7,276
5546,2019-12-05 14:07:33+00:00,Thursday,5,12,2019,14,7,coffee,C,1.0,0.3,0.7,275
5549,2019-12-05 14:24:22+00:00,Thursday,5,12,2019,14,24,coffee,C,1.0,0.3,0.7,274
5556,2019-12-05 14:38:52+00:00,Thursday,5,12,2019,14,38,soda,C,1.6,0.6,1.0,117
5557,2019-12-05 14:43:36+00:00,Thursday,5,12,2019,14,43,coffee,C,1.0,0.3,0.7,273
5559,2019-12-05 14:47:33+00:00,Thursday,5,12,2019,14,47,coffee,C,1.0,0.3,0.7,272
5562,2019-12-05 14:51:09+00:00,Thursday,5,12,2019,14,51,coffee,C,1.0,0.3,0.7,271
5564,2019-12-05 14:57:28+00:00,Thursday,5,12,2019,14,57,soda,C,1.6,0.6,1.0,116
5569,2019-12-05 15:06:19+00:00,Thursday,5,12,2019,15,6,coffee,C,1.0,0.3,0.7,270
5570,2019-12-05 15:09:34+00:00,Thursday,5,12,2019,15,9,soda,C,1.6,0.6,1.0,115
5575,2019-12-05 15:17:09+00:00,Thursday,5,12,2019,15,17,coffee,C,1.0,0.3,0.7,269
5578,2019-12-05 15:19:45+00:00,Thursday,5,12,2019,15,19,coffee,C,1.0,0.3,0.7,268
5592,2019-12-05 15:58:47+00:00,Thursday,5,12,2019,15,58,soda,C,1.6,0.6,1.0,114
5593,2019-12-05 16:01:45+00:00,Thursday,5,12,2019,16,1,nrj,C,1.8,0.8,1.0,59
5594,2019-12-05 16:05:17+00:00,Thursday,5,12,2019,16,5,soda,C,1.6,0.6,1.0,113
5595,2019-12-05 16:06:29+00:00,Thursday,5,12,2019,16,6,soda,C,1.6,0.6,1.0,112
5598,2019-12-05 16:15:13+00:00,Thursday,5,12,2019,16,15,coffee,C,1.0,0.3,0.7,267
5599,2019-12-05 16:23:38+00:00,Thursday,5,12,2019,16,23,soda,C,1.6,0.6,1.0,111
5600,2019-12-05 16:26:14+00:00,Thursday,5,12,2019,16,26,nrj,C,1.8,0.8,1.0,58
5607,2019-12-05 17:09:41+00:00,Thursday,5,12,2019,17,9,soda,C,1.6,0.6,1.0,110
5609,2019-12-05 17:15:02+00:00,Thursday,5,12,2019,17,15,soda,C,1.6,0.6,1.0,109
5615,2019-12-05 17:34:46+00:00,Thursday,5,12,2019,17,34,coffee,C,1.0,0.3,0.7,266
5627,2019-12-05 18:26:29+00:00,Thursday,5,12,2019,18,26,soda,C,1.6,0.6,1.0,108
5633,2019-12-05 19:00:23+00:00,Thursday,5,12,2019,19,0,coffee,C,1.0,0.3,0.7,265
5634,2019-12-05 19:00:49+00:00,Thursday,5,12,2019,19,0,nrj,C,1.8,0.8,1.0,57
5635,2019-12-05 19:05:30+00:00,Thursday,5,12,2019,19,5,nrj,C,1.8,0.8,1.0,56
5637,2019-12-05 19:11:09+00:00,Thursday,5,12,2019,19,11,soda,C,1.6,0.6,1.0,107
5638,2019-12-05 19:15:31+00:00,Thursday,5,12,2019,19,15,soda,C,1.6,0.6,1.0,106
5639,2019-12-05 19:16:53+00:00,Thursday,5,12,2019,19,16,soda,C,1.6,0.6,1.0,105
5640,2019-12-05 19:19:33+00:00,Thursday,5,12,2019,19,19,coffee,C,1.0,0.3,0.7,264
5641,2019-12-05 19:22:40+00:00,Thursday,5,12,2019,19,22,soda,C,1.6,0.6,1.0,104
5646,2019-12-05 19:55:47+00:00,Thursday,5,12,2019,19,55,soda,C,1.6,0.6,1.0,103
5648,2019-12-05 20:02:57+00:00,Thursday,5,12,2019,20,2,nrj,C,1.8,0.8,1.0,55
5652,2019-12-05 20:12:38+00:00,Thursday,5,12,2019,20,12,soda,C,1.6,0.6,1.0,102
5653,2019-12-05 20:14:04+00:00,Thursday,5,12,2019,20,14,nrj,C,1.8,0.8,1.0,54
5655,2019-12-05 20:20:58+00:00,Thursday,5,12,2019,20,20,coffee,C,1.0,0.3,0.7,263
5656,2019-12-05 20:21:15+00:00,Thursday,5,12,2019,20,21,soda,C,1.6,0.6,1.0,101
5657,2019-12-05 20:21:56+00:00,Thursday,5,12,2019,20,21,soda,C,1.6,0.6,1.0,100
5660,2019-12-05 20:26:50+00:00,Thursday,5,12,2019,20,26,soda,C,1.6,0.6,1.0,99
5665,2019-12-05 20:43:30+00:00,Thursday,5,12,2019,20,43,soda,C,1.6,0.6,1.0,98
5667,2019-12-05 20:59:35+00:00,Thursday,5,12,2019,20,59,soda,C,1.6,0.6,1.0,97
5670,2019-12-05 21:03:57+00:00,Thursday,5,12,2019,21,3,nrj,C,1.8,0.8,1.0,53
5672,2019-12-05 21:06:31+00:00,Thursday,5,12,2019,21,6,soda,C,1.6,0.6,1.0,96
5675,2019-12-05 21:23:46+00:00,Thursday,5,12,2019,21,23,soda,C,1.6,0.6,1.0,95
5676,2019-12-05 21:28:52+00:00,Thursday,5,12,2019,21,28,coffee,C,1.0,0.3,0.7,262
5678,2019-12-05 21:36:15+00:00,Thursday,5,12,2019,21,36,soda,C,1.6,0.6,1.0,94
5685,2019-12-05 22:51:11+00:00,Thursday,5,12,2019,22,51,nrj,C,1.8,0.8,1.0,52
5686,2019-12-05 22:53:03+00:00,Thursday,5,12,2019,22,53,soda,C,1.6,0.6,1.0,93
5691,2019-12-05 23:58:52+00:00,Thursday,5,12,2019,23,58,coffee,C,1.0,0.3,0.7,261
5692,2019-12-06 00:09:04+00:00,Friday,6,12,2019,0,9,soda,C,1.6,0.6,1.0,92
5693,2019-12-06 00:21:34+00:00,Friday,6,12,2019,0,21,coffee,C,1.0,0.3,0.7,260
5694,2019-12-06 00:21:51+00:00,Friday,6,12,2019,0,21,soda,C,1.6,0.6,1.0,91
5695,2019-12-06 00:24:53+00:00,Friday,6,12,2019,0,24,soda,C,1.6,0.6,1.0,90
5696,2019-12-06 00:31:52+00:00,Friday,6,12,2019,0,31,soda,C,1.6,0.6,1.0,89
5697,2019-12-06 00:35:29+00:00,Friday,6,12,2019,0,35,nrj,C,1.8,0.8,1.0,51
5700,2019-12-06 00:53:55+00:00,Friday,6,12,2019,0,53,nrj,C,1.8,0.8,1.0,50
5702,2019-12-06 01:05:48+00:00,Friday,6,12,2019,1,5,soda,C,1.6,0.6,1.0,88
5704,2019-12-06 01:21:45+00:00,Friday,6,12,2019,1,21,coffee,C,1.0,0.3,0.7,259
5706,2019-12-06 01:27:14+00:00,Friday,6,12,2019,1,27,soda,C,1.6,0.6,1.0,87
5709,2019-12-06 01:34:36+00:00,Friday,6,12,2019,1,34,coffee,C,1.0,0.3,0.7,258
5712,2019-12-06 01:52:13+00:00,Friday,6,12,2019,1,52,nrj,C,1.8,0.8,1.0,49
5713,2019-12-06 05:01:09+00:00,Friday,6,12,2019,5,1,soda,C,1.6,0.6,1.0,86
5718,2019-12-06 05:11:07+00:00,Friday,6,12,2019,5,11,coffee,C,1.0,0.3,0.7,257
5725,2019-12-06 05:29:01+00:00,Friday,6,12,2019,5,29,coffee,C,1.0,0.3,0.7,256
5728,2019-12-06 05:42:12+00:00,Friday,6,12,2019,5,42,coffee,C,1.0,0.3,0.7,255
5730,2019-12-06 05:44:33+00:00,Friday,6,12,2019,5,44,coffee,C,1.0,0.3,0.7,254
5732,2019-12-06 05:46:15+00:00,Friday,6,12,2019,5,46,coffee,C,1.0,0.3,0.7,253
5737,2019-12-06 05:52:44+00:00,Friday,6,12,2019,5,52,coffee,C,1.0,0.3,0.7,252
5738,2019-12-06 05:55:39+00:00,Friday,6,12,2019,5,55,coffee,C,1.0,0.3,0.7,251
5748,2019-12-06 06:18:47+00:00,Friday,6,12,2019,6,18,coffee,C,1.0,0.3,0.7,250
5750,2019-12-06 06:23:02+00:00,Friday,6,12,2019,6,23,coffee,C,1.0,0.3,0.7,249
5752,2019-12-06 06:27:04+00:00,Friday,6,12,2019,6,27,coffee,C,1.0,0.3,0.7,248
5753,2019-12-06 06:27:46+00:00,Friday,6,12,2019,6,27,coffee,C,1.0,0.3,0.7,247
5755,2019-12-06 06:29:34+00:00,Friday,6,12,2019,6,29,coffee,C,1.0,0.3,0.7,246
5756,2019-12-06 06:29:46+00:00,Friday,6,12,2019,6,29,coffee,C,1.0,0.3,0.7,245
5758,2019-12-06 06:37:01+00:00,Friday,6,12,2019,6,37,coffee,C,1.0,0.3,0.7,244
5765,2019-12-06 06:43:01+00:00,Friday,6,12,2019,6,43,soda,C,1.6,0.6,1.0,85
5769,2019-12-06 06:48:26+00:00,Friday,6,12,2019,6,48,coffee,C,1.0,0.3,0.7,243
5771,2019-12-06 06:52:31+00:00,Friday,6,12,2019,6,52,soda,C,1.6,0.6,1.0,84
5772,2019-12-06 06:59:14+00:00,Friday,6,12,2019,6,59,soda,C,1.6,0.6,1.0,83
5781,2019-12-06 07:18:01+00:00,Friday,6,12,2019,7,18,coffee,C,1.0,0.3,0.7,242
5786,2019-12-06 07:22:54+00:00,Friday,6,12,2019,7,22,coffee,C,1.0,0.3,0.7,241
5793,2019-12-06 07:30:31+00:00,Friday,6,12,2019,7,30,coffee,C,1.0,0.3,0.7,240
5796,2019-12-06 07:35:25+00:00,Friday,6,12,2019,7,35,coffee,C,1.0,0.3,0.7,239
5801,2019-12-06 07:38:01+00:00,Friday,6,12,2019,7,38,soda,C,1.6,0.6,1.0,82
5804,2019-12-06 07:40:46+00:00,Friday,6,12,2019,7,40,coffee,C,1.0,0.3,0.7,238
5809,2019-12-06 07:49:06+00:00,Friday,6,12,2019,7,49,soda,C,1.6,0.6,1.0,81
5816,2019-12-06 07:59:03+00:00,Friday,6,12,2019,7,59,coffee,C,1.0,0.3,0.7,237
5822,2019-12-06 08:14:00+00:00,Friday,6,12,2019,8,14,coffee,C,1.0,0.3,0.7,236
5826,2019-12-06 08:15:50+00:00,Friday,6,12,2019,8,15,coffee,C,1.0,0.3,0.7,235
5827,2019-12-06 08:18:25+00:00,Friday,6,12,2019,8,18,coffee,C,1.0,0.3,0.7,234
5828,2019-12-06 08:21:34+00:00,Friday,6,12,2019,8,21,coffee,C,1.0,0.3,0.7,233
5829,2019-12-06 08:22:22+00:00,Friday,6,12,2019,8,22,coffee,C,1.0,0.3,0.7,232
5831,2019-12-06 08:25:40+00:00,Friday,6,12,2019,8,25,coffee,C,1.0,0.3,0.7,231
5833,2019-12-06 08:26:37+00:00,Friday,6,12,2019,8,26,coffee,C,1.0,0.3,0.7,230
5835,2019-12-06 08:27:06+00:00,Friday,6,12,2019,8,27,coffee,C,1.0,0.3,0.7,229
5842,2019-12-06 08:35:07+00:00,Friday,6,12,2019,8,35,soda,C,1.6,0.6,1.0,80
5848,2019-12-06 08:42:29+00:00,Friday,6,12,2019,8,42,coffee,C,1.0,0.3,0.7,228
5854,2019-12-06 08:49:47+00:00,Friday,6,12,2019,8,49,soda,C,1.6,0.6,1.0,79
5855,2019-12-06 08:50:21+00:00,Friday,6,12,2019,8,50,soda,C,1.6,0.6,1.0,78
5857,2019-12-06 08:52:29+00:00,Friday,6,12,2019,8,52,coffee,C,1.0,0.3,0.7,227
5861,2019-12-06 09:00:51+00:00,Friday,6,12,2019,9,0,coffee,C,1.0,0.3,0.7,226
5865,2019-12-06 09:04:21+00:00,Friday,6,12,2019,9,4,coffee,C,1.0,0.3,0.7,225
5867,2019-12-06 09:05:06+00:00,Friday,6,12,2019,9,5,coffee,C,1.0,0.3,0.7,224
5874,2019-12-06 09:19:04+00:00,Friday,6,12,2019,9,19,soda,C,1.6,0.6,1.0,77
5876,2019-12-06 09:20:02+00:00,Friday,6,12,2019,9,20,coffee,C,1.0,0.3,0.7,223
5878,2019-12-06 09:20:39+00:00,Friday,6,12,2019,9,20,coffee,C,1.0,0.3,0.7,222
5884,2019-12-06 09:22:54+00:00,Friday,6,12,2019,9,22,coffee,C,1.0,0.3,0.7,221
5887,2019-12-06 09:30:22+00:00,Friday,6,12,2019,9,30,soda,C,1.6,0.6,1.0,76
5891,2019-12-06 09:40:07+00:00,Friday,6,12,2019,9,40,soda,C,1.6,0.6,1.0,75
5893,2019-12-06 09:42:17+00:00,Friday,6,12,2019,9,42,coffee,C,1.0,0.3,0.7,220
5894,2019-12-06 09:43:17+00:00,Friday,6,12,2019,9,43,coffee,C,1.0,0.3,0.7,219
5895,2019-12-06 09:45:17+00:00,Friday,6,12,2019,9,45,coffee,C,1.0,0.3,0.7,218
5905,2019-12-06 09:54:48+00:00,Friday,6,12,2019,9,54,coffee,C,1.0,0.3,0.7,217
5910,2019-12-06 10:09:11+00:00,Friday,6,12,2019,10,9,coffee,C,1.0,0.3,0.7,216
5911,2019-12-06 10:09:27+00:00,Friday,6,12,2019,10,9,coffee,C,1.0,0.3,0.7,215
5912,2019-12-06 10:13:00+00:00,Friday,6,12,2019,10,13,coffee,C,1.0,0.3,0.7,214
5915,2019-12-06 10:16:49+00:00,Friday,6,12,2019,10,16,coffee,C,1.0,0.3,0.7,213
5920,2019-12-06 10:23:26+00:00,Friday,6,12,2019,10,23,coffee,C,1.0,0.3,0.7,212
5924,2019-12-06 10:25:03+00:00,Friday,6,12,2019,10,25,coffee,C,1.0,0.3,0.7,211
5926,2019-12-06 10:27:11+00:00,Friday,6,12,2019,10,27,soda,C,1.6,0.6,1.0,74
5928,2019-12-06 10:29:00+00:00,Friday,6,12,2019,10,29,coffee,C,1.0,0.3,0.7,210
5930,2019-12-06 10:31:46+00:00,Friday,6,12,2019,10,31,coffee,C,1.0,0.3,0.7,209
5937,2019-12-06 10:38:33+00:00,Friday,6,12,2019,10,38,coffee,C,1.0,0.3,0.7,208
5938,2019-12-06 10:39:22+00:00,Friday,6,12,2019,10,39,coffee,C,1.0,0.3,0.7,207
5944,2019-12-06 10:52:12+00:00,Friday,6,12,2019,10,52,soda,C,1.6,0.6,1.0,73
5945,2019-12-06 10:54:05+00:00,Friday,6,12,2019,10,54,coffee,C,1.0,0.3,0.7,206
5946,2019-12-06 10:54:19+00:00,Friday,6,12,2019,10,54,coffee,C,1.0,0.3,0.7,205
5951,2019-12-06 11:00:11+00:00,Friday,6,12,2019,11,0,coffee,C,1.0,0.3,0.7,204
5952,2019-12-06 11:03:21+00:00,Friday,6,12,2019,11,3,coffee,C,1.0,0.3,0.7,203
5954,2019-12-06 11:10:12+00:00,Friday,6,12,2019,11,10,soda,C,1.6,0.6,1.0,72
5955,2019-12-06 11:10:20+00:00,Friday,6,12,2019,11,10,coffee,C,1.0,0.3,0.7,202
5961,2019-12-06 11:17:21+00:00,Friday,6,12,2019,11,17,coffee,C,1.0,0.3,0.7,201
5966,2019-12-06 11:27:02+00:00,Friday,6,12,2019,11,27,nrj,C,1.8,0.8,1.0,48
5969,2019-12-06 11:29:57+00:00,Friday,6,12,2019,11,29,coffee,C,1.0,0.3,0.7,200
5978,2019-12-06 11:43:45+00:00,Friday,6,12,2019,11,43,coffee,C,1.0,0.3,0.7,199
5979,2019-12-06 11:47:36+00:00,Friday,6,12,2019,11,47,coffee,C,1.0,0.3,0.7,198
5980,2019-12-06 11:50:02+00:00,Friday,6,12,2019,11,50,coffee,C,1.0,0.3,0.7,197
5984,2019-12-06 11:56:39+00:00,Friday,6,12,2019,11,56,soda,C,1.6,0.6,1.0,71
5985,2019-12-06 11:56:51+00:00,Friday,6,12,2019,11,56,coffee,C,1.0,0.3,0.7,196
5987,2019-12-06 11:58:27+00:00,Friday,6,12,2019,11,58,coffee,C,1.0,0.3,0.7,195
5988,2019-12-06 11:59:55+00:00,Friday,6,12,2019,11,59,soda,C,1.6,0.6,1.0,70
5989,2019-12-06 12:00:11+00:00,Friday,6,12,2019,12,0,soda,C,1.6,0.6,1.0,69
5991,2019-12-06 12:01:06+00:00,Friday,6,12,2019,12,1,coffee,C,1.0,0.3,0.7,194
5992,2019-12-06 12:01:29+00:00,Friday,6,12,2019,12,1,coffee,C,1.0,0.3,0.7,193
5993,2019-12-06 12:03:20+00:00,Friday,6,12,2019,12,3,coffee,C,1.0,0.3,0.7,192
5994,2019-12-06 12:03:54+00:00,Friday,6,12,2019,12,3,coffee,C,1.0,0.3,0.7,191
5999,2019-12-06 12:10:08+00:00,Friday,6,12,2019,12,10,coffee,C,1.0,0.3,0.7,190
6004,2019-12-06 12:21:19+00:00,Friday,6,12,2019,12,21,coffee,C,1.0,0.3,0.7,189
6005,2019-12-06 12:24:18+00:00,Friday,6,12,2019,12,24,coffee,C,1.0,0.3,0.7,188
6010,2019-12-06 12:30:11+00:00,Friday,6,12,2019,12,30,coffee,C,1.0,0.3,0.7,187
6011,2019-12-06 12:30:28+00:00,Friday,6,12,2019,12,30,soda,C,1.6,0.6,1.0,68
6015,2019-12-06 12:41:02+00:00,Friday,6,12,2019,12,41,nrj,C,1.8,0.8,1.0,47
6018,2019-12-06 12:48:43+00:00,Friday,6,12,2019,12,48,coffee,C,1.0,0.3,0.7,186
6021,2019-12-06 12:52:01+00:00,Friday,6,12,2019,12,52,soda,C,1.6,0.6,1.0,67
6025,2019-12-06 13:01:15+00:00,Friday,6,12,2019,13,1,coffee,C,1.0,0.3,0.7,185
6028,2019-12-06 13:07:36+00:00,Friday,6,12,2019,13,7,soda,C,1.6,0.6,1.0,66
6033,2019-12-06 13:14:30+00:00,Friday,6,12,2019,13,14,soda,C,1.6,0.6,1.0,65
6034,2019-12-06 13:14:48+00:00,Friday,6,12,2019,13,14,coffee,C,1.0,0.3,0.7,184
6035,2019-12-06 13:14:58+00:00,Friday,6,12,2019,13,14,soda,C,1.6,0.6,1.0,64
6036,2019-12-06 13:16:18+00:00,Friday,6,12,2019,13,16,coffee,C,1.0,0.3,0.7,183
6037,2019-12-06 13:16:44+00:00,Friday,6,12,2019,13,16,coffee,C,1.0,0.3,0.7,182
6038,2019-12-06 13:21:34+00:00,Friday,6,12,2019,13,21,coffee,C,1.0,0.3,0.7,181
6049,2019-12-06 13:36:53+00:00,Friday,6,12,2019,13,36,coffee,C,1.0,0.3,0.7,180
6057,2019-12-06 13:46:36+00:00,Friday,6,12,2019,13,46,soda,C,1.6,0.6,1.0,63
6059,2019-12-06 13:51:01+00:00,Friday,6,12,2019,13,51,coffee,C,1.0,0.3,0.7,179
6060,2019-12-06 13:55:13+00:00,Friday,6,12,2019,13,55,coffee,C,1.0,0.3,0.7,178
6063,2019-12-06 14:06:45+00:00,Friday,6,12,2019,14,6,coffee,C,1.0,0.3,0.7,177
6065,2019-12-06 14:12:08+00:00,Friday,6,12,2019,14,12,coffee,C,1.0,0.3,0.7,176
6066,2019-12-06 14:14:14+00:00,Friday,6,12,2019,14,14,coffee,C,1.0,0.3,0.7,175
6068,2019-12-06 14:16:38+00:00,Friday,6,12,2019,14,16,coffee,C,1.0,0.3,0.7,174
6070,2019-12-06 14:19:35+00:00,Friday,6,12,2019,14,19,coffee,C,1.0,0.3,0.7,173
6071,2019-12-06 14:20:27+00:00,Friday,6,12,2019,14,20,nrj,C,1.8,0.8,1.0,46
6074,2019-12-06 14:22:48+00:00,Friday,6,12,2019,14,22,coffee,C,1.0,0.3,0.7,172
6078,2019-12-06 14:36:27+00:00,Friday,6,12,2019,14,36,coffee,C,1.0,0.3,0.7,171
6091,2019-12-06 14:58:47+00:00,Friday,6,12,2019,14,58,coffee,C,1.0,0.3,0.7,170
6097,2019-12-06 15:10:26+00:00,Friday,6,12,2019,15,10,coffee,C,1.0,0.3,0.7,169
6109,2019-12-06 15:27:31+00:00,Friday,6,12,2019,15,27,soda,C,1.6,0.6,1.0,62
6112,2019-12-06 15:32:09+00:00,Friday,6,12,2019,15,32,coffee,C,1.0,0.3,0.7,168
6113,2019-12-06 15:34:50+00:00,Friday,6,12,2019,15,34,coffee,C,1.0,0.3,0.7,167
6116,2019-12-06 15:38:18+00:00,Friday,6,12,2019,15,38,coffee,C,1.0,0.3,0.7,166
6117,2019-12-06 15:39:09+00:00,Friday,6,12,2019,15,39,nrj,C,1.8,0.8,1.0,45
6119,2019-12-06 15:39:59+00:00,Friday,6,12,2019,15,39,coffee,C,1.0,0.3,0.7,165
6130,2019-12-06 16:00:41+00:00,Friday,6,12,2019,16,0,soda,C,1.6,0.6,1.0,61
6132,2019-12-06 16:05:33+00:00,Friday,6,12,2019,16,5,soda,C,1.6,0.6,1.0,60
6133,2019-12-06 16:06:23+00:00,Friday,6,12,2019,16,6,soda,C,1.6,0.6,1.0,59
6136,2019-12-06 16:12:54+00:00,Friday,6,12,2019,16,12,coffee,C,1.0,0.3,0.7,164
6141,2019-12-06 16:21:08+00:00,Friday,6,12,2019,16,21,nrj,C,1.8,0.8,1.0,44
6142,2019-12-06 16:22:18+00:00,Friday,6,12,2019,16,22,coffee,C,1.0,0.3,0.7,163
6148,2019-12-06 16:29:45+00:00,Friday,6,12,2019,16,29,soda,C,1.6,0.6,1.0,58
6150,2019-12-06 16:38:43+00:00,Friday,6,12,2019,16,38,soda,C,1.6,0.6,1.0,57
6152,2019-12-06 16:50:58+00:00,Friday,6,12,2019,16,50,nrj,C,1.8,0.8,1.0,43
6155,2019-12-06 16:55:04+00:00,Friday,6,12,2019,16,55,nrj,C,1.8,0.8,1.0,42
6164,2019-12-06 17:14:12+00:00,Friday,6,12,2019,17,14,soda,C,1.6,0.6,1.0,56
6167,2019-12-06 17:16:42+00:00,Friday,6,12,2019,17,16,soda,C,1.6,0.6,1.0,55
6168,2019-12-06 17:22:38+00:00,Friday,6,12,2019,17,22,nrj,C,1.8,0.8,1.0,41
6179,2019-12-06 17:58:12+00:00,Friday,6,12,2019,17,58,soda,C,1.6,0.6,1.0,54
6187,2019-12-06 18:36:51+00:00,Friday,6,12,2019,18,36,coffee,C,1.0,0.3,0.7,162
6188,2019-12-06 18:38:17+00:00,Friday,6,12,2019,18,38,nrj,C,1.8,0.8,1.0,40
6189,2019-12-06 18:42:14+00:00,Friday,6,12,2019,18,42,soda,C,1.6,0.6,1.0,53
6191,2019-12-06 18:44:02+00:00,Friday,6,12,2019,18,44,nrj,C,1.8,0.8,1.0,39
6194,2019-12-06 18:48:35+00:00,Friday,6,12,2019,18,48,nrj,C,1.8,0.8,1.0,38
6195,2019-12-06 18:54:32+00:00,Friday,6,12,2019,18,54,nrj,C,1.8,0.8,1.0,37
6200,2019-12-06 18:57:14+00:00,Friday,6,12,2019,18,57,nrj,C,1.8,0.8,1.0,36
6216,2019-12-06 19:59:58+00:00,Friday,6,12,2019,19,59,soda,C,1.6,0.6,1.0,52
6226,2019-12-06 20:21:26+00:00,Friday,6,12,2019,20,21,nrj,C,1.8,0.8,1.0,35
6227,2019-12-06 20:24:33+00:00,Friday,6,12,2019,20,24,nrj,C,1.8,0.8,1.0,34
6228,2019-12-06 20:26:00+00:00,Friday,6,12,2019,20,26,soda,C,1.6,0.6,1.0,51
6233,2019-12-06 20:45:35+00:00,Friday,6,12,2019,20,45,nrj,C,1.8,0.8,1.0,33
6237,2019-12-06 21:02:51+00:00,Friday,6,12,2019,21,2,nrj,C,1.8,0.8,1.0,32
6239,2019-12-06 21:07:15+00:00,Friday,6,12,2019,21,7,soda,C,1.6,0.6,1.0,50
6244,2019-12-06 21:22:39+00:00,Friday,6,12,2019,21,22,nrj,C,1.8,0.8,1.0,31
6246,2019-12-06 21:24:07+00:00,Friday,6,12,2019,21,24,nrj,C,1.8,0.8,1.0,30
6249,2019-12-06 21:30:21+00:00,Friday,6,12,2019,21,30,nrj,C,1.8,0.8,1.0,29
6254,2019-12-06 21:35:45+00:00,Friday,6,12,2019,21,35,soda,C,1.6,0.6,1.0,49
6255,2019-12-06 21:39:29+00:00,Friday,6,12,2019,21,39,nrj,C,1.8,0.8,1.0,28
6256,2019-12-06 21:42:33+00:00,Friday,6,12,2019,21,42,soda,C,1.6,0.6,1.0,48
6257,2019-12-06 21:46:04+00:00,Friday,6,12,2019,21,46,nrj,C,1.8,0.8,1.0,27
6259,2019-12-06 22:01:19+00:00,Friday,6,12,2019,22,1,nrj,C,1.8,0.8,1.0,26
6263,2019-12-06 22:12:08+00:00,Friday,6,12,2019,22,12,nrj,C,1.8,0.8,1.0,25
6264,2019-12-06 22:30:25+00:00,Friday,6,12,2019,22,30,soda,C,1.6,0.6,1.0,47
6265,2019-12-06 22:35:29+00:00,Friday,6,12,2019,22,35,nrj,C,1.8,0.8,1.0,24
6268,2019-12-06 22:48:38+00:00,Friday,6,12,2019,22,48,soda,C,1.6,0.6,1.0,46
