,full_date,day_of_week,day,month,year,hour,minute,product,machine,selling_price,cost_price,profit,inventory
5623,2019-12-05 18:07:11+00:00,Thursday,5,12,2019,18,7,coffee,A,1.0,0.3,0.7,262
5642,2019-12-05 19:29:50+00:00,Thursday,5,12,2019,19,29,soda,A,1.6,0.6,1.0,110
5649,2019-12-05 20:05:09+00:00,Thursday,5,12,2019,20,5,soda,A,1.6,0.6,1.0,109
5658,2019-12-05 20:23:23+00:00,Thursday,5,12,2019,20,23,soda,A,1.6,0.6,1.0,108
5664,2019-12-05 20:37:10+00:00,Thursday,5,12,2019,20,37,soda,A,1.6,0.6,1.0,107
5669,2019-12-05 21:03:53+00:00,Thursday,5,12,2019,21,3,soda,A,1.6,0.6,1.0,106
5673,2019-12-05 21:16:53+00:00,Thursday,5,12,2019,21,16,soda,A,1.6,0.6,1.0,105
5680,2019-12-05 21:42:42+00:00,Thursday,5,12,2019,21,42,coffee,A,1.0,0.3,0.7,261
5683,2019-12-05 22:14:43+00:00,Thursday,5,12,2019,22,14,coffee,A,1.0,0.3,0.7,260
5689,2019-12-05 23:25:04+00:00,Thursday,5,12,2019,23,25,soda,A,1.6,0.6,1.0,104
5703,2019-12-06 01:10:37+00:00,Friday,6,12,2019,1,10,coffee,A,1.0,0.3,0.7,259
5710,2019-12-06 01:36:08+00:00,Friday,6,12,2019,1,36,coffee,A,1.0,0.3,0.7,258
5714,2019-12-06 05:03:19+00:00,Friday,6,12,2019,5,3,soda,A,1.6,0.6,1.0,103
5716,2019-12-06 05:06:21+00:00,Friday,6,12,2019,5,6,coffee,A,1.0,0.3,0.7,257
5719,2019-12-06 05:12:02+00:00,Friday,6,12,2019,5,12,coffee,A,1.0,0.3,0.7,256
5726,2019-12-06 05:32:51+00:00,Friday,6,12,2019,5,32,coffee,A,1.0,0.3,0.7,255
5727,2019-12-06 05:39:58+00:00,Friday,6,12,2019,5,39,coffee,A,1.0,0.3,0.7,254
5734,2019-12-06 05:48:07+00:00,Friday,6,12,2019,5,48,soda,A,1.6,0.6,1.0,102
5735,2019-12-06 05:48:07+00:00,Friday,6,12,2019,5,48,coffee,A,1.0,0.3,0.7,253
5742,2019-12-06 06:04:11+00:00,Friday,6,12,2019,6,4,soda,A,1.6,0.6,1.0,101
5743,2019-12-06 06:04:24+00:00,Friday,6,12,2019,6,4,coffee,A,1.0,0.3,0.7,252
5744,2019-12-06 06:06:57+00:00,Friday,6,12,2019,6,6,coffee,A,1.0,0.3,0.7,251
5747,2019-12-06 06:15:54+00:00,Friday,6,12,2019,6,15,coffee,A,1.0,0.3,0.7,250
5751,2019-12-06 06:25:23+00:00,Friday,6,12,2019,6,25,coffee,A,1.0,0.3,0.7,249
5754,2019-12-06 06:28:34+00:00,Friday,6,12,2019,6,28,coffee,A,1.0,0.3,0.7,248
5762,2019-12-06 06:40:32+00:00,Friday,6,12,2019,6,40,coffee,A,1.0,0.3,0.7,247
5767,2019-12-06 06:46:25+00:00,Friday,6,12,2019,6,46,soda,A,1.6,0.6,1.0,100
5773,2019-12-06 07:03:47+00:00,Friday,6,12,2019,7,3,coffee,A,1.0,0.3,0.7,246
5775,2019-12-06 07:07:28+00:00,Friday,6,12,2019,7,7,coffee,A,1.0,0.3,0.7,245
5777,2019-12-06 07:08:20+00:00,Friday,6,12,2019,7,8,coffee,A,1.0,0.3,0.7,244
5784,2019-12-06 07:20:26+00:00,Friday,6,12,2019,7,20,soda,A,1.6,0.6,1.0,99
5790,2019-12-06 07:27:41+00:00,Friday,6,12,2019,7,27,coffee,A,1.0,0.3,0.7,243
5791,2019-12-06 07:29:59+00:00,Friday,6,12,2019,7,29,coffee,A,1.0,0.3,0.7,242
5794,2019-12-06 07:34:34+00:00,Friday,6,12,2019,7,34,coffee,A,1.0,0.3,0.7,241
5797,2019-12-06 07:35:30+00:00,Friday,6,12,2019,7,35,coffee,A,1.0,0.3,0.7,240
5799,2019-12-06 07:36:22+00:00,Friday,6,12,2019,7,36,coffee,A,1.0,0.3,0.7,239
5805,2019-12-06 07:42:18+00:00,Friday,6,12,2019,7,42,coffee,A,1.0,0.3,0.7,238
5807,2019-12-06 07:48:03+00:00,Friday,6,12,2019,7,48,coffee,A,1.0,0.3,0.7,237
5810,2019-12-06 07:49:23+00:00,Friday,6,12,2019,7,49,soda,A,1.6,0.6,1.0,98
5812,2019-12-06 07:53:38+00:00,Friday,6,12,2019,7,53,soda,A,1.6,0.6,1.0,97
5813,2019-12-06 07:55:40+00:00,Friday,6,12,2019,7,55,coffee,A,1.0,0.3,0.7,236
5815,2019-12-06 07:58:58+00:00,Friday,6,12,2019,7,58,coffee,A,1.0,0.3,0.7,235
5823,2019-12-06 08:14:20+00:00,Friday,6,12,2019,8,14,coffee,A,1.0,0.3,0.7,234
5830,2019-12-06 08:24:07+00:00,Friday,6,12,2019,8,24,soda,A,1.6,0.6,1.0,96
5836,2019-12-06 08:27:35+00:00,Friday,6,12,2019,8,27,coffee,A,1.0,0.3,0.7,233
5846,2019-12-06 08:38:20+00:00,Friday,6,12,2019,8,38,coffee,A,1.0,0.3,0.7,232
5849,2019-12-06 08:44:18+00:00,Friday,6,12,2019,8,44,coffee,A,1.0,0.3,0.7,231
5850,2019-12-06 08:45:40+00:00,Friday,6,12,2019,8,45,coffee,A,1.0,0.3,0.7,230
5853,2019-12-06 08:48:53+00:00,Friday,6,12,2019,8,48,coffee,A,1.0,0.3,0.7,229
5860,2019-12-06 08:57:39+00:00,Friday,6,12,2019,8,57,coffee,A,1.0,0.3,0.7,228
5864,2019-12-06 09:03:02+00:00,Friday,6,12,2019,9,3,coffee,A,1.0,0.3,0.7,227
5868,2019-12-06 09:05:25+00:00,Friday,6,12,2019,9,5,coffee,A,1.0,0.3,0.7,226
5873,2019-12-06 09:17:11+00:00,Friday,6,12,2019,9,17,coffee,A,1.0,0.3,0.7,225
5885,2019-12-06 09:23:55+00:00,Friday,6,12,2019,9,23,coffee,A,1.0,0.3,0.7,224
5888,2019-12-06 09:33:25+00:00,Friday,6,12,2019,9,33,coffee,A,1.0,0.3,0.7,223
5889,2019-12-06 09:33:32+00:00,Friday,6,12,2019,9,33,coffee,A,1.0,0.3,0.7,222
5896,2019-12-06 09:45:24+00:00,Friday,6,12,2019,9,45,soda,A,1.6,0.6,1.0,95
5899,2019-12-06 09:49:15+00:00,Friday,6,12,2019,9,49,coffee,A,1.0,0.3,0.7,221
5903,2019-12-06 09:52:35+00:00,Friday,6,12,2019,9,52,coffee,A,1.0,0.3,0.7,220
5906,2019-12-06 09:59:22+00:00,Friday,6,12,2019,9,59,coffee,A,1.0,0.3,0.7,219
5907,2019-12-06 10:01:21+00:00,Friday,6,12,2019,10,1,coffee,A,1.0,0.3,0.7,218
5914,2019-12-06 10:16:36+00:00,Friday,6,12,2019,10,16,coffee,A,1.0,0.3,0.7,217
5931,2019-12-06 10:32:19+00:00,Friday,6,12,2019,10,32,coffee,A,1.0,0.3,0.7,216
5939,2019-12-06 10:40:34+00:00,Friday,6,12,2019,10,40,soda,A,1.6,0.6,1.0,94
5942,2019-12-06 10:50:30+00:00,Friday,6,12,2019,10,50,coffee,A,1.0,0.3,0.7,215
5943,2019-12-06 10:51:22+00:00,Friday,6,12,2019,10,51,coffee,A,1.0,0.3,0.7,214
5947,2019-12-06 10:55:08+00:00,Friday,6,12,2019,10,55,coffee,A,1.0,0.3,0.7,213
5958,2019-12-06 11:16:04+00:00,Friday,6,12,2019,11,16,coffee,A,1.0,0.3,0.7,212
5959,2019-12-06 11:16:15+00:00,Friday,6,12,2019,11,16,coffee,A,1.0,0.3,0.7,211
5964,2019-12-06 11:22:59+00:00,Friday,6,12,2019,11,22,coffee,A,1.0,0.3,0.7,210
5970,2019-12-06 11:31:09+00:00,Friday,6,12,2019,11,31,coffee,A,1.0,0.3,0.7,209
5973,2019-12-06 11:35:11+00:00,Friday,6,12,2019,11,35,coffee,A,1.0,0.3,0.7,208
5976,2019-12-06 11:40:12+00:00,Friday,6,12,2019,11,40,coffee,A,1.0,0.3,0.7,207
5981,2019-12-06 11:51:25+00:00,Friday,6,12,2019,11,51,coffee,A,1.0,0.3,0.7,206
5986,2019-12-06 11:57:36+00:00,Friday,6,12,2019,11,57,soda,A,1.6,0.6,1.0,93
6000,2019-12-06 12:14:49+00:00,Friday,6,12,2019,12,14,coffee,A,1.0,0.3,0.7,205
6003,2019-12-06 12:21:05+00:00,Friday,6,12,2019,12,21,coffee,A,1.0,0.3,0.7,204
6007,2019-12-06 12:26:31+00:00,Friday,6,12,2019,12,26,coffee,A,1.0,0.3,0.7,203
6014,2019-12-06 12:35:29+00:00,Friday,6,12,2019,12,35,soda,A,1.6,0.6,1.0,92
6016,2019-12-06 12:45:57+00:00,Friday,6,12,2019,12,45,soda,A,1.6,0.6,1.0,91
6020,2019-12-06 12:49:59+00:00,Friday,6,12,2019,12,49,soda,A,1.6,0.6,1.0,90
6022,2019-12-06 12:52:37+00:00,Friday,6,12,2019,12,52,coffee,A,1.0,0.3,0.7,202
6026,2019-12-06 13:03:24+00:00,Friday,6,12,2019,13,3,coffee,A,1.0,0.3,0.7,201
6029,2019-12-06 13:09:57+00:00,Friday,6,12,2019,13,9,soda,A,1.6,0.6,1.0,89
6043,2019-12-06 13:31:31+00:00,Friday,6,12,2019,13,31,nrj,A,1.8,0.8,1.0,54
6045,2019-12-06 13:32:59+00:00,Friday,6,12,2019,13,32,coffee,A,1.0,0.3,0.7,200
6046,2019-12-06 13:33:28+00:00,Friday,6,12,2019,13,33,coffee,A,1.0,0.3,0.7,199
6050,2019-12-06 13:38:34+00:00,Friday,6,12,2019,13,38,soda,A,1.6,0.6,1.0,88
6051,2019-12-06 13:40:41+00:00,Friday,6,12,2019,13,40,coffee,A,1.0,0.3,0.7,198
6052,2019-12-06 13:42:00+00:00,Friday,6,12,2019,13,42,coffee,A,1.0,0.3,0.7,197
6058,2019-12-06 13:50:11+00:00,Friday,6,12,2019,13,50,coffee,A,1.0,0.3,0.7,196
6062,2019-12-06 14:00:45+00:00,Friday,6,12,2019,14,0,nrj,A,1.8,0.8,1.0,53
6075,2019-12-06 14:23:30+00:00,Friday,6,12,2019,14,23,soda,A,1.6,0.6,1.0,87
6081,2019-12-06 14:43:14+00:00,Friday,6,12,2019,14,43,nrj,A,1.8,0.8,1.0,52
6083,2019-12-06 14:45:19+00:00,Friday,6,12,2019,14,45,soda,A,1.6,0.6,1.0,86
6089,2019-12-06 14:53:33+00:00,Friday,6,12,2019,14,53,coffee,A,1.0,0.3,0.7,195
6095,2019-12-06 15:08:49+00:00,Friday,6,12,2019,15,8,coffee,A,1.0,0.3,0.7,194
6105,2019-12-06 15:21:47+00:00,Friday,6,12,2019,15,21,soda,A,1.6,0.6,1.0,85
6106,2019-12-06 15:23:30+00:00,Friday,6,12,2019,15,23,coffee,A,1.0,0.3,0.7,193
6111,2019-12-06 15:28:34+00:00,Friday,6,12,2019,15,28,soda,A,1.6,0.6,1.0,84
6121,2019-12-06 15:42:30+00:00,Friday,6,12,2019,15,42,soda,A,1.6,0.6,1.0,83
6122,2019-12-06 15:43:20+00:00,Friday,6,12,2019,15,43,soda,A,1.6,0.6,1.0,82
6124,2019-12-06 15:49:21+00:00,Friday,6,12,2019,15,49,coffee,A,1.0,0.3,0.7,192
6126,2019-12-06 15:54:05+00:00,Friday,6,12,2019,15,54,coffee,A,1.0,0.3,0.7,191
6127,2019-12-06 15:57:32+00:00,Friday,6,12,2019,15,57,soda,A,1.6,0.6,1.0,81
6140,2019-12-06 16:20:33+00:00,Friday,6,12,2019,16,20,soda,A,1.6,0.6,1.0,80
6146,2019-12-06 16:26:22+00:00,Friday,6,12,2019,16,26,coffee,A,1.0,0.3,0.7,190
6147,2019-12-06 16:28:10+00:00,Friday,6,12,2019,16,28,nrj,A,1.8,0.8,1.0,51
6157,2019-12-06 16:59:04+00:00,Friday,6,12,2019,16,59,soda,A,1.6,0.6,1.0,79
6166,2019-12-06 17:16:25+00:00,Friday,6,12,2019,17,16,nrj,A,1.8,0.8,1.0,50
6170,2019-12-06 17:29:26+00:00,Friday,6,12,2019,17,29,soda,A,1.6,0.6,1.0,78
6175,2019-12-06 17:48:50+00:00,Friday,6,12,2019,17,48,nrj,A,1.8,0.8,1.0,49
6176,2019-12-06 17:49:10+00:00,Friday,6,12,2019,17,49,coffee,A,1.0,0.3,0.7,189
6180,2019-12-06 18:03:49+00:00,Friday,6,12,2019,18,3,soda,A,1.6,0.6,1.0,77
6184,2019-12-06 18:21:31+00:00,Friday,6,12,2019,18,21,soda,A,1.6,0.6,1.0,76
6190,2019-12-06 18:43:02+00:00,Friday,6,12,2019,18,43,coffee,A,1.0,0.3,0.7,188
6192,2019-12-06 18:44:22+00:00,Friday,6,12,2019,18,44,coffee,A,1.0,0.3,0.7,187
6203,2019-12-06 19:07:41+00:00,Friday,6,12,2019,19,7,soda,A,1.6,0.6,1.0,75
6207,2019-12-06 19:27:32+00:00,Friday,6,12,2019,19,27,coffee,A,1.0,0.3,0.7,186
6211,2019-12-06 19:35:41+00:00,Friday,6,12,2019,19,35,nrj,A,1.8,0.8,1.0,48
6212,2019-12-06 19:40:24+00:00,Friday,6,12,2019,19,40,nrj,A,1.8,0.8,1.0,47
6217,2019-12-06 20:01:40+00:00,Friday,6,12,2019,20,1,nrj,A,1.8,0.8,1.0,46
6218,2019-12-06 20:01:46+00:00,Friday,6,12,2019,20,1,nrj,A,1.8,0.8,1.0,45
6219,2019-12-06 20:02:53+00:00,Friday,6,12,2019,20,2,nrj,A,1.8,0.8,1.0,44
6220,2019-12-06 20:03:15+00:00,Friday,6,12,2019,20,3,soda,A,1.6,0.6,1.0,74
6221,2019-12-06 20:06:01+00:00,Friday,6,12,2019,20,6,soda,A,1.6,0.6,1.0,73
6230,2019-12-06 20:40:40+00:00,Friday,6,12,2019,20,40,nrj,A,1.8,0.8,1.0,43
6232,2019-12-06 20:44:56+00:00,Friday,6,12,2019,20,44,nrj,A,1.8,0.8,1.0,42
6235,2019-12-06 20:48:59+00:00,Friday,6,12,2019,20,48,nrj,A,1.8,0.8,1.0,41
6241,2019-12-06 21:08:25+00:00,Friday,6,12,2019,21,8,nrj,A,1.8,0.8,1.0,40
6245,2019-12-06 21:22:49+00:00,Friday,6,12,2019,21,22,nrj,A,1.8,0.8,1.0,39
6247,2019-12-06 21:25:37+00:00,Friday,6,12,2019,21,25,coffee,A,1.0,0.3,0.7,185
6251,2019-12-06 21:33:56+00:00,Friday,6,12,2019,21,33,nrj,A,1.8,0.8,1.0,38
6252,2019-12-06 21:34:31+00:00,Friday,6,12,2019,21,34,coffee,A,1.0,0.3,0.7,184
6253,2019-12-06 21:35:11+00:00,Friday,6,12,2019,21,35,soda,A,1.6,0.6,1.0,72
6258,2019-12-06 21:53:11+00:00,Friday,6,12,2019,21,53,nrj,A,1.8,0.8,1.0,37
6262,2019-12-06 22:06:12+00:00,Friday,6,12,2019,22,6,nrj,A,1.8,0.8,1.0,36
6266,2019-12-06 22:36:25+00:00,Friday,6,12,2019,22,36,soda,A,1.6,0.6,1.0,71
6274,2019-12-06 23:23:37+00:00,Friday,6,12,2019,23,23,coffee,A,1.0,0.3,0.7,183
6278,2019-12-06 23:30:44+00:00,Friday,6,12,2019,23,30,coffee,A,1.0,0.3,0.7,182
6281,2019-12-06 23:59:57+00:00,Friday,6,12,2019,23,59,nrj,A,1.8,0.8,1.0,35
6283,2019-12-07 00:04:32+00:00,Saturday,7,12,2019,0,4,nrj,A,1.8,0.8,1.0,34
6284,2019-12-07 00:06:18+00:00,Saturday,7,12,2019,0,6,soda,A,1.6,0.6,1.0,70
6291,2019-12-07 01:10:44+00:00,Saturday,7,12,2019,1,10,nrj,A,1.8,0.8,1.0,33
6294,2019-12-07 01:53:50+00:00,Saturday,7,12,2019,1,53,coffee,A,1.0,0.3,0.7,181
6296,2019-12-07 05:21:27+00:00,Saturday,7,12,2019,5,21,coffee,A,1.0,0.3,0.7,180
6313,2019-12-07 06:43:24+00:00,Saturday,7,12,2019,6,43,coffee,A,1.0,0.3,0.7,179
6317,2019-12-07 07:09:39+00:00,Saturday,7,12,2019,7,9,soda,A,1.6,0.6,1.0,69
6319,2019-12-07 07:15:15+00:00,Saturday,7,12,2019,7,15,coffee,A,1.0,0.3,0.7,178
6323,2019-12-07 07:32:23+00:00,Saturday,7,12,2019,7,32,soda,A,1.6,0.6,1.0,68
6327,2019-12-07 07:47:58+00:00,Saturday,7,12,2019,7,47,coffee,A,1.0,0.3,0.7,177
6332,2019-12-07 08:13:18+00:00,Saturday,7,12,2019,8,13,coffee,A,1.0,0.3,0.7,176
6337,2019-12-07 08:37:30+00:00,Saturday,7,12,2019,8,37,coffee,A,1.0,0.3,0.7,175
6343,2019-12-07 09:04:19+00:00,Saturday,7,12,2019,9,4,soda,A,1.6,0.6,1.0,67
6344,2019-12-07 09:04:31+00:00,Saturday,7,12,2019,9,4,soda,A,1.6,0.6,1.0,66
6350,2019-12-07 09:15:05+00:00,Saturday,7,12,2019,9,15,coffee,A,1.0,0.3,0.7,174
6352,2019-12-07 09:16:49+00:00,Saturday,7,12,2019,9,16,coffee,A,1.0,0.3,0.7,173
6357,2019-12-07 09:23:16+00:00,Saturday,7,12,2019,9,23,soda,A,1.6,0.6,1.0,65
6358,2019-12-07 09:24:48+00:00,Saturday,7,12,2019,9,24,coffee,A,1.0,0.3,0.7,172
6362,2019-12-07 09:32:15+00:00,Saturday,7,12,2019,9,32,coffee,A,1.0,0.3,0.7,171
6371,2019-12-07 10:01:39+00:00,Saturday,7,12,2019,10,1,soda,A,1.6,0.6,1.0,64
6376,2019-12-07 10:13:15+00:00,Saturday,7,12,2019,10,13,coffee,A,1.0,0.3,0.7,170
6382,2019-12-07 10:30:03+00:00,Saturday,7,12,2019,10,30,coffee,A,1.0,0.3,0.7,169
6383,2019-12-07 10:34:24+00:00,Saturday,7,12,2019,10,34,coffee,A,1.0,0.3,0.7,168
6388,2019-12-07 10:49:37+00:00,Saturday,7,12,2019,10,49,coffee,A,1.0,0.3,0.7,167
6393,2019-12-07 10:55:54+00:00,Saturday,7,12,2019,10,55,soda,A,1.6,0.6,1.0,63
6394,2019-12-07 10:56:09+00:00,Saturday,7,12,2019,10,56,coffee,A,1.0,0.3,0.7,166
6403,2019-12-07 11:22:21+00:00,Saturday,7,12,2019,11,22,soda,A,1.6,0.6,1.0,62
6405,2019-12-07 11:30:40+00:00,Saturday,7,12,2019,11,30,coffee,A,1.0,0.3,0.7,165
6409,2019-12-07 11:52:30+00:00,Saturday,7,12,2019,11,52,coffee,A,1.0,0.3,0.7,164
6412,2019-12-07 12:01:12+00:00,Saturday,7,12,2019,12,1,coffee,A,1.0,0.3,0.7,163
6413,2019-12-07 12:06:46+00:00,Saturday,7,12,2019,12,6,coffee,A,1.0,0.3,0.7,162
6414,2019-12-07 12:08:49+00:00,Saturday,7,12,2019,12,8,coffee,A,1.0,0.3,0.7,161
6421,2019-12-07 12:37:23+00:00,Saturday,7,12,2019,12,37,coffee,A,1.0,0.3,0.7,160
6424,2019-12-07 12:45:09+00:00,Saturday,7,12,2019,12,45,coffee,A,1.0,0.3,0.7,159
6428,2019-12-07 13:08:00+00:00,Saturday,7,12,2019,13,8,coffee,A,1.0,0.3,0.7,158
6435,2019-12-07 14:12:38+00:00,Saturday,7,12,2019,14,12,coffee,A,1.0,0.3,0.7,157
6436,2019-12-07 14:13:16+00:00,Saturday,7,12,2019,14,13,coffee,A,1.0,0.3,0.7,156
6439,2019-12-07 14:30:03+00:00,Saturday,7,12,2019,14,30,soda,A,1.6,0.6,1.0,61
6448,2019-12-07 15:29:19+00:00,Saturday,7,12,2019,15,29,soda,A,1.6,0.6,1.0,60
6452,2019-12-07 15:39:34+00:00,Saturday,7,12,2019,15,39,soda,A,1.6,0.6,1.0,59
6455,2019-12-07 15:52:26+00:00,Saturday,7,12,2019,15,52,soda,A,1.6,0.6,1.0,58
6456,2019-12-07 15:55:51+00:00,Saturday,7,12,2019,15,55,nrj,A,1.8,0.8,1.0,32
6463,2019-12-07 16:30:43+00:00,Saturday,7,12,2019,16,30,coffee,A,1.0,0.3,0.7,155
6464,2019-12-07 16:34:12+00:00,Saturday,7,12,2019,16,34,coffee,A,1.0,0.3,0.7,154
6465,2019-12-07 16:43:32+00:00,Saturday,7,12,2019,16,43,soda,A,1.6,0.6,1.0,57
6467,2019-12-07 16:51:20+00:00,Saturday,7,12,2019,16,51,nrj,A,1.8,0.8,1.0,31
6472,2019-12-07 17:23:11+00:00,Saturday,7,12,2019,17,23,soda,A,1.6,0.6,1.0,56
6473,2019-12-07 17:26:26+00:00,Saturday,7,12,2019,17,26,nrj,A,1.8,0.8,1.0,30
6474,2019-12-07 17:36:01+00:00,Saturday,7,12,2019,17,36,nrj,A,1.8,0.8,1.0,29
6476,2019-12-07 17:44:36+00:00,Saturday,7,12,2019,17,44,nrj,A,1.8,0.8,1.0,28
6479,2019-12-07 18:14:59+00:00,Saturday,7,12,2019,18,14,nrj,A,1.8,0.8,1.0,27
6481,2019-12-07 18:16:51+00:00,Saturday,7,12,2019,18,16,nrj,A,1.8,0.8,1.0,26
6485,2019-12-07 18:43:11+00:00,Saturday,7,12,2019,18,43,coffee,A,1.0,0.3,0.7,153
6487,2019-12-07 18:54:21+00:00,Saturday,7,12,2019,18,54,nrj,A,1.8,0.8,1.0,25
6489,2019-12-07 19:07:08+00:00,Saturday,7,12,2019,19,7,nrj,A,1.8,0.8,1.0,24
6491,2019-12-07 19:17:15+00:00,Saturday,7,12,2019,19,17,nrj,A,1.8,0.8,1.0,23
6497,2019-12-07 19:46:09+00:00,Saturday,7,12,2019,19,46,nrj,A,1.8,0.8,1.0,22
6503,2019-12-07 20:20:00+00:00,Saturday,7,12,2019,20,20,nrj,A,1.8,0.8,1.0,21
6506,2019-12-07 20:25:48+00:00,Saturday,7,12,2019,20,25,nrj,A,1.8,0.8,1.0,20
6529,2019-12-07 22:46:12+00:00,Saturday,7,12,2019,22,46,nrj,A,1.8,0.8,1.0,19
6530,2019-12-07 22:53:04+00:00,Saturday,7,12,2019,22,53,nrj,A,1.8,0.8,1.0,18
6534,2019-12-07 23:18:50+00:00,Saturday,7,12,2019,23,18,soda,A,1.6,0.6,1.0,55
6537,2019-12-07 23:28:42+00:00,Saturday,7,12,2019,23,28,nrj,A,1.8,0.8,1.0,17
6550,2019-12-08 01:38:44+00:00,Sunday,8,12,2019,1,38,coffee,A,1.0,0.3,0.7,152
6552,2019-12-08 05:24:11+00:00,Sunday,8,12,2019,5,24,coffee,A,1.0,0.3,0.7,151
6553,2019-12-08 05:24:18+00:00,Sunday,8,12,2019,5,24,soda,A,1.6,0.6,1.0,54
6556,2019-12-08 05:30:30+00:00,Sunday,8,12,2019,5,30,soda,A,1.6,0.6,1.0,53
6557,2019-12-08 05:33:37+00:00,Sunday,8,12,2019,5,33,soda,A,1.6,0.6,1.0,52
6561,2019-12-08 05:54:47+00:00,Sunday,8,12,2019,5,54,soda,A,1.6,0.6,1.0,51
6575,2019-12-08 06:59:53+00:00,Sunday,8,12,2019,6,59,soda,A,1.6,0.6,1.0,50
6581,2019-12-08 07:21:48+00:00,Sunday,8,12,2019,7,21,coffee,A,1.0,0.3,0.7,150
6590,2019-12-08 07:43:05+00:00,Sunday,8,12,2019,7,43,soda,A,1.6,0.6,1.0,49
6597,2019-12-08 08:02:57+00:00,Sunday,8,12,2019,8,2,coffee,A,1.0,0.3,0.7,149
6598,2019-12-08 08:14:43+00:00,Sunday,8,12,2019,8,14,soda,A,1.6,0.6,1.0,48
6608,2019-12-08 09:13:28+00:00,Sunday,8,12,2019,9,13,coffee,A,1.0,0.3,0.7,148
6609,2019-12-08 09:13:32+00:00,Sunday,8,12,2019,9,13,coffee,A,1.0,0.3,0.7,147
6614,2019-12-08 09:28:52+00:00,Sunday,8,12,2019,9,28,soda,A,1.6,0.6,1.0,47
6617,2019-12-08 09:42:27+00:00,Sunday,8,12,2019,9,42,coffee,A,1.0,0.3,0.7,146
6618,2019-12-08 09:47:25+00:00,Sunday,8,12,2019,9,47,coffee,A,1.0,0.3,0.7,145
6624,2019-12-08 09:59:20+00:00,Sunday,8,12,2019,9,59,coffee,A,1.0,0.3,0.7,144
6626,2019-12-08 10:01:35+00:00,Sunday,8,12,2019,10,1,coffee,A,1.0,0.3,0.7,143
6628,2019-12-08 10:04:02+00:00,Sunday,8,12,2019,10,4,coffee,A,1.0,0.3,0.7,142
6634,2019-12-08 10:33:37+00:00,Sunday,8,12,2019,10,33,coffee,A,1.0,0.3,0.7,141
6645,2019-12-08 11:21:32+00:00,Sunday,8,12,2019,11,21,soda,A,1.6,0.6,1.0,46
6647,2019-12-08 11:24:02+00:00,Sunday,8,12,2019,11,24,coffee,A,1.0,0.3,0.7,140
6648,2019-12-08 11:25:30+00:00,Sunday,8,12,2019,11,25,soda,A,1.6,0.6,1.0,45
6668,2019-12-08 12:38:02+00:00,Sunday,8,12,2019,12,38,soda,A,1.6,0.6,1.0,44
6670,2019-12-08 12:50:36+00:00,Sunday,8,12,2019,12,50,soda,A,1.6,0.6,1.0,43
6672,2019-12-08 12:59:04+00:00,Sunday,8,12,2019,12,59,coffee,A,1.0,0.3,0.7,139
6676,2019-12-08 13:08:48+00:00,Sunday,8,12,2019,13,8,coffee,A,1.0,0.3,0.7,138
6678,2019-12-08 13:17:54+00:00,Sunday,8,12,2019,13,17,coffee,A,1.0,0.3,0.7,137
6688,2019-12-08 13:53:46+00:00,Sunday,8,12,2019,13,53,coffee,A,1.0,0.3,0.7,136
6693,2019-12-08 14:19:06+00:00,Sunday,8,12,2019,14,19,coffee,A,1.0,0.3,0.7,135
6695,2019-12-08 14:35:20+00:00,Sunday,8,12,2019,14,35,coffee,A,1.0,0.3,0.7,134
6697,2019-12-08 14:42:00+00:00,Sunday,8,12,2019,14,42,coffee,A,1.0,0.3,0.7,133
6703,2019-12-08 15:17:21+00:00,Sunday,8,12,2019,15,17,soda,A,1.6,0.6,1.0,42
6705,2019-12-08 15:33:19+00:00,Sunday,8,12,2019,15,33,soda,A,1.6,0.6,1.0,41
6717,2019-12-08 16:54:29+00:00,Sunday,8,12,2019,16,54,nrj,A,1.8,0.8,1.0,16
6726,2019-12-08 17:34:16+00:00,Sunday,8,12,2019,17,34,soda,A,1.6,0.6,1.0,40
6727,2019-12-08 17:48:35+00:00,Sunday,8,12,2019,17,48,soda,A,1.6,0.6,1.0,39
6732,2019-12-08 18:33:48+00:00,Sunday,8,12,2019,18,33,soda,A,1.6,0.6,1.0,38
6733,2019-12-08 18:34:21+00:00,Sunday,8,12,2019,18,34,soda,A,1.6,0.6,1.0,37
6738,2019-12-08 19:22:02+00:00,Sunday,8,12,2019,19,22,soda,A,1.6,0.6,1.0,36
6740,2019-12-08 19:50:25+00:00,Sunday,8,12,2019,19,50,nrj,A,1.8,0.8,1.0,15
6742,2019-12-08 20:17:32+00:00,Sunday,8,12,2019,20,17,nrj,A,1.8,0.8,1.0,14
6745,2019-12-08 21:58:08+00:00,Sunday,8,12,2019,21,58,nrj,A,1.8,0.8,1.0,13
6757,2019-12-09 00:17:48+00:00,Monday,9,12,2019,0,17,nrj,A,1.8,0.8,1.0,12
6760,2019-12-09 00:29:20+00:00,Monday,9,12,2019,0,29,coffee,A,1.0,0.3,0.7,132
6761,2019-12-09 00:32:59+00:00,Monday,9,12,2019,0,32,coffee,A,1.0,0.3,0.7,131
6766,2019-12-09 01:16:44+00:00,Monday,9,12,2019,1,16,soda,A,1.6,0.6,1.0,35
6772,2019-12-09 01:52:41+00:00,Monday,9,12,2019,1,52,soda,A,1.6,0.6,1.0,34
6774,2019-12-09 01:57:46+00:00,Monday,9,12,2019,1,57,coffee,A,1.0,0.3,0.7,130
